Business Date ,Store ID ,Net Sales 
6/17/2025,CA137     ,2629.78
6/17/2025,CA140     ,0
6/17/2025,CA141     ,2980.11
6/17/2025,CA142     ,0
6/17/2025,CA144     ,0
6/17/2025,CA145     ,2884.94
6/17/2025,CA146     ,1984.74
6/17/2025,CA147     ,3200.71
6/17/2025,CA148     ,5191
6/17/2025,CA150     ,0
6/17/2025,CA151     ,2185.65
6/17/2025,CA153     ,2643.04
6/17/2025,CA156     ,0
6/17/2025,CA157     ,4160.64
6/17/2025,CA158     ,2863.95
6/17/2025,CA159     ,3474.55
6/17/2025,CA160     ,0
6/17/2025,CA161     ,1740.3
6/17/2025,CA162     ,0
6/17/2025,CA163     ,2390.37
6/17/2025,CA164     ,5518.33
6/17/2025,CA165     ,2285.99
6/17/2025,CA166     ,3061.98
6/17/2025,CA167     ,4054.08
6/17/2025,CA168     ,4496.69
6/17/2025,CA169     ,3603.1
6/17/2025,CA170     ,4209.77
6/17/2025,CA171     ,0
6/17/2025,CA172     ,3092.24
6/17/2025,CA173     ,2058.18
6/17/2025,CA175     ,4226.35
6/17/2025,CA176     ,2493.29
6/17/2025,CA177     ,3378.08
6/17/2025,CA178     ,4032.02
6/17/2025,CA179     ,4035.01
6/17/2025,CA180     ,0
6/17/2025,CA181     ,1864.65
6/17/2025,CA183     ,3782.65
6/17/2025,CA184     ,1859.32
6/17/2025,CA185     ,3699.66
6/17/2025,CA186     ,3524.94
6/17/2025,CA187     ,2786.45
6/17/2025,CA188     ,1649.36
6/17/2025,CA189     ,0
6/17/2025,CA191     ,0
6/17/2025,CA192     ,3739.82
6/17/2025,CA193     ,1235.04
6/17/2025,CA194     ,3669.68
6/17/2025,CA195     ,2747.34
6/17/2025,CA197     ,0
6/17/2025,CA198     ,0
6/17/2025,CA200     ,3206
6/17/2025,CA201     ,3638.23
6/17/2025,CA202     ,2870.62
6/17/2025,CA203     ,0
6/17/2025,CA204     ,4631.2
6/17/2025,CA205     ,2396.46
6/17/2025,CA206     ,3714.8
6/17/2025,CA208     ,3221
6/17/2025,CA209     ,0
6/17/2025,CA210     ,2965.36
6/17/2025,CA212     ,3045.54
6/17/2025,CA213     ,0
6/17/2025,CA215     ,4674.01
6/17/2025,CA216     ,4585.95
6/17/2025,CA217     ,2322.55
6/17/2025,CA218     ,3712.56
6/17/2025,CA220     ,3082.7
6/17/2025,CA221     ,3239.32
6/17/2025,CA222     ,0
6/17/2025,CA223     ,0
6/17/2025,CA224     ,2666.17
6/17/2025,CA226     ,1953.14
6/17/2025,CA227     ,4198.83
6/17/2025,CA228     ,2228.86
6/17/2025,CA229     ,0
6/17/2025,CA230     ,2743.04
6/17/2025,CA231     ,3145.25
6/17/2025,CA232     ,3964
6/17/2025,CA233     ,3206.29
6/17/2025,CA234     ,4518.56
6/17/2025,CA235     ,3385.06
6/17/2025,CA237     ,2726.25
6/17/2025,CA238     ,1725.71
6/17/2025,CA240     ,5441.77
6/17/2025,CA241     ,0
6/17/2025,CA242     ,3486.92
6/17/2025,CA243     ,1970.86
6/17/2025,CA244     ,1528.89
6/17/2025,CA245     ,2125.87
6/17/2025,CA247     ,4178.65
6/17/2025,CA248     ,3556.02
6/17/2025,CA249     ,0
6/17/2025,CA250     ,2426.58
6/17/2025,CA251     ,3091.67
6/17/2025,CA252     ,2370.02
6/17/2025,CA253     ,1399.72
6/17/2025,CA254     ,2245.6
6/17/2025,CA255     ,4305.8
6/17/2025,CA257     ,2028.7
6/17/2025,CA258     ,4717.04
6/17/2025,CA260     ,4158.33
6/17/2025,CA261     ,4041.47
6/17/2025,CA263     ,0
6/17/2025,CA266     ,0
6/17/2025,CA267     ,0
6/17/2025,CA268     ,2473.05
6/17/2025,CA269     ,2881.6
6/17/2025,CA272     ,0
6/17/2025,CA273     ,1854.82
6/17/2025,CA274     ,0
6/17/2025,CA276     ,0
6/17/2025,CA277     ,3358.89
6/17/2025,CA278     ,3529.95
6/17/2025,CA279     ,6068.76
6/17/2025,CA280     ,1579.37
6/17/2025,CA283     ,3126.04
6/17/2025,CA284     ,1308.29
6/17/2025,CA285     ,4754.29
6/17/2025,CA286     ,581.46
6/17/2025,CA287     ,2613.1
6/17/2025,CA288     ,1770.4
6/17/2025,CA289     ,3145.75
6/17/2025,CA290     ,2933.46
6/17/2025,CA291     ,2332.43
6/17/2025,CA292     ,2486.24
6/17/2025,CA293     ,2224.13
6/17/2025,CA294     ,2832.01
6/17/2025,CA295     ,2730.06
6/17/2025,CA296     ,2048.61
6/17/2025,CA297     ,5121.16
6/17/2025,CA298     ,2413.21
6/17/2025,CA299     ,3063.1
6/17/2025,CA301     ,2244.23
6/17/2025,CA302     ,2834.7
6/17/2025,CA303     ,3295.81
6/17/2025,CA304     ,2476.81
6/17/2025,CA305     ,3827.35
6/17/2025,CA306     ,4345.78
6/17/2025,CA307     ,0
6/17/2025,CA308     ,1807.42
6/17/2025,CA309     ,3168.59
6/17/2025,CA310     ,0
6/17/2025,CA311     ,0
6/17/2025,CA313     ,3283.51
6/17/2025,CA314     ,1237.42
6/17/2025,CA315     ,2469.62
6/17/2025,CA316     ,3160.04
6/17/2025,CA317     ,3005.11
6/17/2025,CA318     ,1144.34
6/17/2025,CA319     ,0
6/17/2025,CA320     ,0
6/17/2025,CA321     ,3227.58
6/17/2025,CA322     ,2018.78
6/17/2025,CA323     ,1663.75
6/17/2025,CA324     ,275.32
6/17/2025,CA325     ,424.87
6/17/2025,CA327     ,0
6/17/2025,CA328     ,4035.14
6/17/2025,CA329     ,1900.31
6/17/2025,CA330     ,2781.34
6/17/2025,CA331     ,0
6/17/2025,CA332     ,925.78
6/17/2025,CA333     ,3071.65
6/17/2025,CA334     ,3010.63
6/17/2025,CA335     ,0
6/17/2025,CA340H    ,2132.37
6/17/2025,CA341     ,1489.73
6/17/2025,CA342     ,1867.21
6/17/2025,CA343     ,1461.1
6/17/2025,CA344     ,1702.53
6/17/2025,CA346     ,2658.63
6/17/2025,CA347     ,3997.66
6/17/2025,CA348     ,3572.43
6/17/2025,CO101     ,2833.15
6/17/2025,CO102     ,1675.12
6/17/2025,CO103     ,1584.53
6/17/2025,CO104     ,1862.32
6/17/2025,FL101     ,0
6/17/2025,FL102     ,0
6/17/2025,FL103     ,0
6/17/2025,FL105     ,0
6/17/2025,FL106     ,0
6/17/2025,FL108     ,0
6/17/2025,FL109     ,0
6/17/2025,FL110     ,0
6/17/2025,FL114     ,0
6/17/2025,FL116     ,0
6/17/2025,GA101     ,0
6/17/2025,GA102     ,0
6/17/2025,GA104     ,0
6/17/2025,GU101     ,0
6/17/2025,GU102     ,658.2
6/17/2025,HI107     ,0
6/17/2025,LA101     ,1893.39
6/17/2025,LA102     ,935.67
6/17/2025,LA103     ,2440.86
6/17/2025,LA104     ,2109.26
6/17/2025,NJ101     ,0
6/17/2025,NJ109     ,3091.37
6/17/2025,NJ110     ,1140.74
6/17/2025,NV101     ,4106.12
6/17/2025,NV102     ,2880.53
6/17/2025,NV103     ,3881.31
6/17/2025,NV104     ,2962.92
6/17/2025,NV105     ,4100.98
6/17/2025,NV107     ,3895.8
6/17/2025,NV108     ,3080.31
6/17/2025,NV109     ,2823.35
6/17/2025,NV110     ,2627.38
6/17/2025,NV111     ,1304.62
6/17/2025,NV112     ,1867.33
6/17/2025,NV113     ,1038.13
6/17/2025,OM101     ,543.06
6/17/2025,OM102     ,593.11
6/17/2025,OM103     ,1097.02
6/17/2025,PA105     ,0
6/17/2025,TH000     ,0
6/17/2025,TH101     ,NULL
6/17/2025,TH102     ,NULL
6/17/2025,TH109     ,696.77
6/17/2025,TH110     ,216.6
6/17/2025,TH111     ,NULL
6/17/2025,TH112     ,286.18
6/17/2025,TH116     ,NULL
6/17/2025,TH121     ,NULL
6/17/2025,TH123     ,251.62
6/17/2025,TH125     ,NULL
6/17/2025,TH126     ,269.3
6/17/2025,TH127     ,317.7
6/17/2025,TX101     ,1522.7
6/17/2025,TX102     ,2335
6/17/2025,TX103     ,1682.44
6/17/2025,TX105     ,2787.52
6/17/2025,TX107     ,0
6/17/2025,TX108     ,0
6/17/2025,TX109     ,3269.43
6/17/2025,TX110     ,0
6/17/2025,TX111     ,1544.44
6/17/2025,TX114     ,0
6/17/2025,TX117     ,2194.31
6/17/2025,TX118     ,0
6/17/2025,TX119     ,1345.52
6/17/2025,TX120     ,2314.43
6/17/2025,TX123     ,3566.49
6/17/2025,TX124     ,959.72
6/17/2025,TX126     ,1396.83
6/17/2025,TX128     ,1648.43
6/17/2025,UT101     ,2679.24
6/17/2025,UT102     ,2550.01
6/17/2025,UT103     ,2436.54
6/17/2025,UT104     ,0
6/17/2025,UT106     ,0
6/17/2025,UT107     ,480.68
6/17/2025,WA104     ,0
6/18/2025,AE101     ,4105
6/18/2025,AE103     ,3561.66
6/18/2025,AE104     ,NULL
6/18/2025,AE105     ,1023.41
6/18/2025,AE106     ,605.44
6/18/2025,AE107     ,350.07
6/18/2025,AE108     ,500.07
6/18/2025,AE109     ,774.38
6/18/2025,AE110     ,790.85
6/18/2025,AE111     ,266.33
6/18/2025,AZ102     ,0
6/18/2025,AZ103     ,2848.35
6/18/2025,AZ104     ,1320.13
6/18/2025,AZ105     ,1220.31
6/18/2025,CA101     ,0
6/18/2025,CA102     ,0
6/18/2025,CA103     ,0
6/18/2025,CA105     ,0
6/18/2025,CA106     ,4038.84
6/18/2025,CA108     ,1830.27
6/18/2025,CA109     ,2739.52
6/18/2025,CA110     ,2370.12
6/18/2025,CA111     ,4881.16
6/18/2025,CA112     ,4240.03
6/18/2025,CA114     ,0
6/18/2025,CA115     ,5007.96
6/18/2025,CA116     ,0
6/18/2025,CA117     ,2748.05
6/18/2025,CA118     ,2690.08
6/18/2025,CA119     ,2684.43
6/18/2025,CA120     ,2128.93
6/18/2025,CA123     ,3219.56
6/18/2025,CA125     ,4047.99
6/18/2025,CA126     ,0
6/18/2025,CA128     ,1964.88
6/18/2025,CA129     ,4298.53
6/18/2025,CA130     ,3256.33
6/18/2025,CA131     ,3944.47
6/18/2025,CA132     ,2401.68
6/18/2025,CA133     ,5754.4
6/18/2025,CA134     ,0
6/18/2025,CA136     ,5266.63
6/18/2025,CA137     ,2781.21
6/18/2025,CA140     ,0
6/18/2025,CA141     ,3177.81
6/18/2025,CA142     ,0
6/18/2025,CA144     ,0
6/18/2025,CA145     ,3220.31
6/18/2025,CA146     ,2035.6
6/18/2025,CA147     ,3610.62
6/18/2025,CA148     ,5032.25
6/18/2025,CA150     ,0
6/18/2025,CA151     ,2420.02
6/18/2025,CA153     ,3367.32
6/18/2025,CA156     ,0
6/18/2025,CA157     ,4673.95
6/18/2025,CA158     ,2790.6
6/18/2025,CA159     ,3608.45
6/18/2025,CA160     ,0
6/18/2025,CA161     ,1789.92
6/18/2025,CA162     ,0
6/18/2025,CA163     ,3503.87
6/18/2025,CA164     ,6346.43
6/18/2025,CA165     ,2874.2
6/18/2025,CA166     ,3029.12
6/18/2025,CA167     ,4491.95
6/18/2025,CA168     ,4338.38
6/18/2025,CA169     ,3766.21
6/18/2025,CA170     ,4357.22
6/18/2025,CA171     ,0
6/18/2025,CA172     ,3283.55
6/18/2025,CA173     ,2102.89
6/18/2025,CA175     ,3426.13
6/18/2025,CA176     ,2912.23
6/18/2025,CA177     ,4105.84
6/18/2025,CA178     ,3879.73
6/18/2025,CA179     ,4595.05
6/18/2025,CA180     ,0
6/18/2025,CA181     ,2484.26
6/18/2025,CA183     ,3670.77
6/18/2025,CA184     ,1659.39
6/18/2025,CA185     ,3573.23
6/18/2025,CA186     ,3315.44
6/18/2025,CA187     ,3025.27
6/18/2025,CA188     ,1952.04
6/18/2025,CA189     ,0
6/18/2025,CA191     ,0
6/18/2025,CA192     ,3579.71
6/18/2025,CA193     ,1584.48
6/18/2025,CA194     ,3710.03
6/18/2025,CA195     ,2440.95
6/18/2025,CA197     ,0
6/18/2025,CA198     ,0
6/18/2025,CA200     ,3402.48
6/18/2025,CA201     ,4100.55
6/18/2025,CA202     ,2401.54
6/18/2025,CA203     ,0
6/18/2025,CA204     ,4557.42
6/18/2025,CA205     ,2274.31
6/18/2025,CA206     ,3370.1
6/18/2025,CA208     ,3699.41
6/18/2025,CA209     ,0
6/18/2025,CA210     ,3180.45
6/18/2025,CA212     ,3115.81
6/18/2025,CA213     ,0
6/18/2025,CA215     ,3693.97
6/18/2025,CA216     ,4412.6
6/18/2025,CA217     ,2010.34
6/18/2025,CA218     ,3030.15
6/18/2025,CA220     ,3051.96
6/18/2025,CA221     ,3032.35
6/18/2025,CA222     ,0
6/18/2025,CA223     ,0
6/18/2025,CA224     ,2268.69
6/18/2025,CA226     ,1745.78
6/18/2025,CA227     ,4513.43
6/18/2025,CA228     ,2328.89
6/18/2025,CA229     ,0
6/18/2025,CA230     ,3575.91
6/18/2025,CA231     ,3833.1
6/18/2025,CA232     ,3450.13
6/18/2025,CA233     ,3648.24
6/18/2025,CA234     ,3937.59
6/18/2025,CA235     ,3896.89
6/18/2025,CA237     ,2501.76
6/18/2025,CA238     ,1754.74
6/18/2025,CA240     ,5683.27
6/18/2025,CA241     ,0
6/18/2025,CA242     ,4658.21
6/18/2025,CA243     ,2331.11
6/18/2025,CA244     ,1369.14
6/18/2025,CA245     ,1912.08
6/18/2025,CA247     ,4578.13
6/18/2025,CA248     ,3957.92
6/18/2025,CA249     ,0
6/18/2025,CA250     ,2325.83
6/18/2025,CA251     ,3652.68
6/18/2025,CA252     ,2464.88
6/18/2025,CA253     ,1963.05
6/18/2025,CA254     ,2577
6/18/2025,CA255     ,3836.52
6/18/2025,CA257     ,2790.66
6/18/2025,CA258     ,4894.92
6/18/2025,CA260     ,4224.54
6/18/2025,CA261     ,4702.26
6/18/2025,CA263     ,0
6/18/2025,CA266     ,0
6/18/2025,CA267     ,0
6/18/2025,CA268     ,2516.92
6/18/2025,CA269     ,2368.32
6/18/2025,CA272     ,0
6/18/2025,CA273     ,1786.38
6/18/2025,CA274     ,0
6/18/2025,CA276     ,0
6/18/2025,CA277     ,3963.73
6/18/2025,CA278     ,2951.08
6/18/2025,CA279     ,7415.94
6/18/2025,CA280     ,1537.77
6/18/2025,CA283     ,3436.46
6/18/2025,CA284     ,1446.93
6/18/2025,CA285     ,4912.13
6/18/2025,CA286     ,650.47
6/18/2025,CA287     ,2465.48
6/18/2025,CA288     ,2065.48
6/18/2025,CA289     ,3206.43
6/18/2025,CA290     ,3333.51
6/18/2025,CA291     ,2840.91
6/18/2025,CA292     ,2347.29
6/18/2025,CA293     ,1983.91
6/18/2025,CA294     ,3012.85
6/18/2025,CA295     ,3584.04
6/18/2025,CA296     ,1355.46
6/18/2025,CA297     ,6141.2
6/18/2025,CA298     ,2617.72
6/18/2025,CA299     ,3202.67
6/18/2025,CA301     ,2944.81
6/18/2025,CA302     ,3291.83
6/18/2025,CA303     ,3264.39
6/18/2025,CA304     ,2433.2
6/18/2025,CA305     ,3512.5
6/18/2025,CA306     ,4426.56
6/18/2025,CA307     ,0
6/18/2025,CA308     ,1532.56
6/18/2025,CA309     ,3316.47
6/18/2025,CA310     ,0
6/18/2025,CA311     ,0
6/18/2025,CA313     ,3034.91
6/18/2025,CA314     ,1414.25
6/18/2025,CA315     ,2826.99
6/18/2025,CA316     ,3535.74
6/18/2025,CA317     ,2679.57
6/18/2025,CA318     ,1623.82
6/18/2025,CA319     ,0
6/18/2025,CA320     ,0
6/18/2025,CA321     ,3155.53
6/18/2025,CA322     ,2063.08
6/18/2025,CA323     ,1813.18
6/18/2025,CA324     ,91.4
6/18/2025,CA325     ,355.12
6/18/2025,CA327     ,0
6/18/2025,CA328     ,4418.8
6/18/2025,CA329     ,2281.84
6/18/2025,CA330     ,2816.82
6/18/2025,CA331     ,0
6/18/2025,CA332     ,1211.75
6/18/2025,CA333     ,2758.49
6/18/2025,CA334     ,3252.54
6/18/2025,CA335     ,0
6/18/2025,CA340H    ,1989.54
6/18/2025,CA341     ,1979.21
6/18/2025,CA342     ,5158.78
6/18/2025,CA343     ,1496.05
6/18/2025,CA344     ,2072.44
6/18/2025,CA346     ,0
6/18/2025,CA347     ,4117.77
6/18/2025,CA348     ,3783
6/18/2025,CO101     ,3704.18
6/18/2025,CO102     ,2289.4
6/18/2025,CO103     ,2364.48
6/18/2025,CO104     ,3036.86
6/18/2025,FL101     ,0
6/18/2025,FL102     ,0
6/18/2025,FL103     ,0
6/18/2025,FL105     ,0
6/18/2025,FL106     ,0
6/18/2025,FL108     ,0
6/18/2025,FL109     ,0
6/18/2025,FL110     ,0
6/18/2025,FL114     ,0
6/18/2025,FL116     ,0
6/18/2025,GA101     ,0
6/18/2025,GA102     ,0
6/18/2025,GA104     ,0
6/18/2025,GU101     ,0
6/18/2025,GU102     ,762.58
6/18/2025,HI107     ,0
6/18/2025,LA101     ,1671.05
6/18/2025,LA102     ,705.11
6/18/2025,LA103     ,2050.15
6/18/2025,LA104     ,2459.34
6/18/2025,NJ101     ,0
6/18/2025,NJ109     ,5173.24
6/18/2025,NJ110     ,1287
6/18/2025,NV101     ,3841.16
6/18/2025,NV102     ,3087.96
6/18/2025,NV103     ,3496.17
6/18/2025,NV104     ,3615.95
6/18/2025,NV105     ,4470.64
6/18/2025,NV107     ,3888.33
6/18/2025,NV108     ,3144.91
6/18/2025,NV109     ,3324.29
6/18/2025,NV110     ,2573.21
6/18/2025,NV111     ,1067.77
6/18/2025,NV112     ,2209.4
6/18/2025,NV113     ,1304.92
6/18/2025,OM101     ,475.31
6/18/2025,OM102     ,327.09
6/18/2025,OM103     ,964.14
6/18/2025,PA105     ,0
6/18/2025,TH000     ,209.86
6/18/2025,TH101     ,NULL
6/18/2025,TH102     ,NULL
6/18/2025,TH109     ,1169.5
6/18/2025,TH110     ,253.56
6/18/2025,TH111     ,NULL
6/18/2025,TH112     ,330.32
6/18/2025,TH116     ,NULL
6/18/2025,TH121     ,NULL
6/18/2025,TH123     ,318.36
6/18/2025,TH125     ,NULL
6/18/2025,TH126     ,363.16
6/18/2025,TH127     ,637.63
6/18/2025,TX101     ,1791.26
6/18/2025,TX102     ,2235.15
6/18/2025,TX103     ,1748.35
6/18/2025,TX105     ,2805.04
6/18/2025,TX107     ,0
6/18/2025,TX108     ,0
6/18/2025,TX109     ,3469.79
6/18/2025,TX110     ,0
6/18/2025,TX111     ,1573.26
6/18/2025,TX114     ,0
6/18/2025,TX117     ,1773.93
6/18/2025,TX118     ,0
6/18/2025,TX119     ,1291.87
6/18/2025,TX120     ,2400.67
6/18/2025,TX123     ,3274.11
6/18/2025,TX124     ,1031.98
6/18/2025,TX126     ,1605.22
6/18/2025,TX128     ,2096.43
6/18/2025,UT101     ,3341.24
6/18/2025,UT102     ,3092.89
6/18/2025,UT103     ,2768.59
6/18/2025,UT104     ,0
6/18/2025,UT106     ,0
6/18/2025,UT107     ,705.23
6/18/2025,WA104     ,0
6/19/2025,AE101     ,5304.82
6/19/2025,AE103     ,4304.67
6/19/2025,AE104     ,NULL
6/19/2025,AE105     ,1095.81
6/19/2025,AE106     ,931.26
6/19/2025,AE107     ,379.49
6/19/2025,AE108     ,606.88
6/19/2025,AE109     ,1082.38
6/19/2025,AE110     ,740.9
6/19/2025,AE111     ,252.15
6/19/2025,AZ102     ,0
6/19/2025,AZ103     ,3330.38
6/19/2025,AZ104     ,1506.45
6/19/2025,AZ105     ,1822.53
6/19/2025,CA101     ,0
6/19/2025,CA102     ,0
6/19/2025,CA103     ,0
6/19/2025,CA105     ,0
6/19/2025,CA106     ,4067.46
6/19/2025,CA108     ,2208.04
6/19/2025,CA109     ,3522.24
6/19/2025,CA110     ,3459.53
6/19/2025,CA111     ,4107.53
6/19/2025,CA112     ,2748.99
6/19/2025,CA114     ,0
6/19/2025,CA115     ,4479.7
6/19/2025,CA116     ,0
6/19/2025,CA117     ,3033.83
6/19/2025,CA118     ,3028.24
6/19/2025,CA119     ,2893.11
6/19/2025,CA120     ,2815.62
6/19/2025,CA123     ,3229.18
6/19/2025,CA125     ,4622.8
6/19/2025,CA126     ,0
6/19/2025,CA128     ,2294.86
6/19/2025,CA129     ,4825.49
6/19/2025,CA130     ,4011.84
6/19/2025,CA131     ,4976.76
6/19/2025,CA132     ,3264.48
6/19/2025,CA133     ,7042.77
6/19/2025,CA134     ,0
6/19/2025,CA136     ,5459.97
6/19/2025,CA137     ,3124.8
6/19/2025,CA140     ,0
6/19/2025,CA141     ,2901.67
6/19/2025,CA142     ,0
6/19/2025,CA144     ,0
6/19/2025,CA145     ,3501.61
6/19/2025,CA146     ,2262.96
6/19/2025,CA147     ,3247.89
6/19/2025,CA148     ,6243.37
6/19/2025,CA150     ,0
6/19/2025,CA151     ,2568.76
6/19/2025,CA153     ,3323.06
6/19/2025,CA156     ,0
6/19/2025,CA157     ,4973.48
6/19/2025,CA158     ,3044.6
6/19/2025,CA159     ,3223.52
6/19/2025,CA160     ,0
6/19/2025,CA161     ,2088.73
6/19/2025,CA162     ,0
6/19/2025,CA163     ,3676.31
6/19/2025,CA164     ,4773.57
6/19/2025,CA165     ,3401.91
6/19/2025,CA166     ,2606.36
6/19/2025,CA167     ,4371.86
6/19/2025,CA168     ,4862
6/19/2025,CA169     ,3073.2
6/19/2025,CA170     ,3740.47
6/19/2025,CA171     ,0
6/19/2025,CA172     ,4059.67
6/19/2025,CA173     ,2892.66
6/19/2025,CA175     ,5022.42
6/19/2025,CA176     ,3303.04
6/19/2025,CA177     ,4595.49
6/19/2025,CA178     ,4674.12
6/19/2025,CA179     ,3716.96
6/19/2025,CA180     ,0
6/19/2025,CA181     ,2757.53
6/19/2025,CA183     ,4083.34
6/19/2025,CA184     ,3689.19
6/19/2025,CA185     ,3728.8
6/19/2025,CA186     ,4561.37
6/19/2025,CA187     ,5187.65
6/19/2025,CA188     ,1849.86
6/19/2025,CA189     ,0
6/19/2025,CA191     ,0
6/19/2025,CA192     ,3934.77
6/19/2025,CA193     ,1263.98
6/19/2025,CA194     ,4120.88
6/19/2025,CA195     ,4173.77
6/19/2025,CA197     ,0
6/19/2025,CA198     ,0
6/19/2025,CA200     ,3850.71
6/19/2025,CA201     ,3832.86
6/19/2025,CA202     ,2287.91
6/19/2025,CA203     ,0
6/19/2025,CA204     ,3828.99
6/19/2025,CA205     ,2839.56
6/19/2025,CA206     ,4435.21
6/19/2025,CA208     ,3440.82
6/19/2025,CA209     ,0
6/19/2025,CA210     ,2640.26
6/19/2025,CA212     ,3904.92
6/19/2025,CA213     ,0
6/19/2025,CA215     ,4028.4
6/19/2025,CA216     ,3533.19
6/19/2025,CA217     ,2265.32
6/19/2025,CA218     ,888.32
6/19/2025,CA220     ,3246.92
6/19/2025,CA221     ,3008.42
6/19/2025,CA222     ,0
6/19/2025,CA223     ,0
6/19/2025,CA224     ,2999.23
6/19/2025,CA226     ,2105.86
6/19/2025,CA227     ,5090.31
6/19/2025,CA228     ,2338.26
6/19/2025,CA229     ,0
6/19/2025,CA230     ,4030.2
6/19/2025,CA231     ,3855.23
6/19/2025,CA232     ,3563.46
6/19/2025,CA233     ,3955.32
6/19/2025,CA234     ,4249.43
6/19/2025,CA235     ,4654.61
6/19/2025,CA237     ,3273.41
6/19/2025,CA238     ,1866.33
6/19/2025,CA240     ,6292.33
6/19/2025,CA241     ,0
6/19/2025,CA242     ,5019.2
6/19/2025,CA243     ,2532.99
6/19/2025,CA244     ,1321.69
6/19/2025,CA245     ,2702.45
6/19/2025,CA247     ,4402.29
6/19/2025,CA248     ,3837.92
6/19/2025,CA249     ,0
6/19/2025,CA250     ,2794.37
6/19/2025,CA251     ,3507.32
6/19/2025,CA252     ,3371.31
6/19/2025,CA253     ,2045.63
6/19/2025,CA254     ,2231.26
6/19/2025,CA255     ,2776.95
6/19/2025,CA257     ,2280
6/19/2025,CA258     ,4952.72
6/19/2025,CA260     ,3503.72
6/19/2025,CA261     ,5379.07
6/19/2025,CA263     ,0
6/19/2025,CA266     ,0
6/19/2025,CA267     ,0
6/19/2025,CA268     ,2584.55
6/19/2025,CA269     ,2654.11
6/19/2025,CA272     ,0
6/19/2025,CA273     ,1739.64
6/19/2025,CA274     ,0
6/19/2025,CA276     ,0
6/19/2025,CA277     ,4943.72
6/19/2025,CA278     ,3955.63
6/19/2025,CA279     ,8843.24
6/19/2025,CA280     ,1950
6/19/2025,CA283     ,3880.88
6/19/2025,CA284     ,2035.3
6/19/2025,CA285     ,4644.93
6/19/2025,CA286     ,878.32
6/19/2025,CA287     ,2858.12
6/19/2025,CA288     ,2272.7
6/19/2025,CA289     ,3044.73
6/19/2025,CA290     ,3032.21
6/19/2025,CA291     ,2404.76
6/19/2025,CA292     ,2447.53
6/19/2025,CA293     ,2472.56
6/19/2025,CA294     ,3031.78
6/19/2025,CA295     ,3121.2
6/19/2025,CA296     ,1708.95
6/19/2025,CA297     ,6637.25
6/19/2025,CA298     ,2705.82
6/19/2025,CA299     ,2898.61
6/19/2025,CA301     ,3258.94
6/19/2025,CA302     ,3139.54
6/19/2025,CA303     ,2052.34
6/19/2025,CA304     ,2625.27
6/19/2025,CA305     ,4159.34
6/19/2025,CA306     ,4203.37
6/19/2025,CA307     ,0
6/19/2025,CA308     ,2011.96
6/19/2025,CA309     ,3521.42
6/19/2025,CA310     ,0
6/19/2025,CA311     ,0
6/19/2025,CA313     ,3049.78
6/19/2025,CA314     ,1420.13
6/19/2025,CA315     ,2580.75
6/19/2025,CA316     ,2834.69
6/19/2025,CA317     ,3354.02
6/19/2025,CA318     ,1450.2
6/19/2025,CA319     ,0
6/19/2025,CA320     ,0
6/19/2025,CA321     ,3674.59
6/19/2025,CA322     ,2430.02
6/19/2025,CA323     ,2024.07
6/19/2025,CA324     ,139
6/19/2025,CA325     ,504.35
6/19/2025,CA327     ,0
6/19/2025,CA328     ,4676.79
6/19/2025,CA329     ,2446.52
6/19/2025,CA330     ,2944.34
6/19/2025,CA331     ,0
6/19/2025,CA332     ,1642.58
6/19/2025,CA333     ,2749.93
6/19/2025,CA334     ,3622.63
6/19/2025,CA335     ,0
6/19/2025,CA340H    ,1958.45
6/19/2025,CA341     ,1828.3
6/19/2025,CA342     ,2606.53
6/19/2025,CA343     ,1472.3
6/19/2025,CA344     ,2070.06
6/19/2025,CA346     ,2109.98
6/19/2025,CA347     ,5457.53
6/19/2025,CA348     ,4217.44
6/19/2025,CO101     ,4599.84
6/19/2025,CO102     ,3367.83
6/19/2025,CO103     ,2329.64
6/19/2025,CO104     ,3486.11
6/19/2025,FL101     ,0
6/19/2025,FL102     ,0
6/19/2025,FL103     ,0
6/19/2025,FL105     ,0
6/19/2025,FL106     ,0
6/19/2025,FL108     ,0
6/19/2025,FL109     ,0
6/19/2025,FL110     ,0
6/19/2025,FL114     ,0
6/19/2025,FL116     ,0
6/19/2025,GA101     ,0
6/19/2025,GA102     ,0
6/19/2025,GA104     ,0
6/19/2025,GU101     ,0
6/19/2025,GU102     ,788.43
6/19/2025,HI107     ,0
6/19/2025,LA101     ,2200.08
6/19/2025,LA102     ,1256.97
6/19/2025,LA103     ,2986.44
6/19/2025,LA104     ,2665.79
6/19/2025,NJ101     ,0
6/19/2025,NJ109     ,5154.17
6/19/2025,NJ110     ,1785.09
6/19/2025,NV101     ,4922.6
6/19/2025,NV102     ,3456.46
6/19/2025,NV103     ,4082.28
6/19/2025,NV104     ,4252.37
6/19/2025,NV105     ,4998.97
6/19/2025,NV107     ,5558.12
6/19/2025,NV108     ,4099.56
6/19/2025,NV109     ,3704.23
6/19/2025,NV110     ,2978.8
6/19/2025,NV111     ,1350.66
6/19/2025,NV112     ,2999
6/19/2025,NV113     ,1397.04
6/19/2025,OM101     ,781.71
6/19/2025,OM102     ,829.66
6/19/2025,OM103     ,739.1
6/19/2025,PA105     ,0
6/19/2025,TH000     ,102.9
